GOID	GO function	GO category
GO:1902759	Mo(VI)-molybdopterin_cytosine_dinucleotide_metabolic_process	biological_process
GO:1902760	Mo(VI)-molybdopterin_cytosine_dinucleotide_biosynthetic_process	biological_process
GO:1902761	positive_regulation_of_chondrocyte_development	biological_process
GO:1902762	regulation_of_embryonic_skeletal_joint_development	biological_process
GO:1902763	negative_regulation_of_embryonic_skeletal_joint_development	biological_process
GO:1902764	positive_regulation_of_embryonic_skeletal_joint_development	biological_process
GO:1902766	skeletal_muscle_satellite_cell_migration	biological_process
GO:1902767	isoprenoid_biosynthetic_process_via_mevalonate	biological_process
GO:1902768	isoprenoid_biosynthetic_process_via_1-deoxy-D-xylulose_5-phosphate	biological_process
GO:1902769	regulation_of_choline_O-acetyltransferase_activity	biological_process
GO:1902770	negative_regulation_of_choline_O-acetyltransferase_activity	biological_process
GO:1902771	positive_regulation_of_choline_O-acetyltransferase_activity	biological_process
GO:1902772	positive_regulation_of_phosphorelay_signal_transduction_system_involved_in_hydrogen_peroxide_mediated_signaling_pathway	biological_process
GO:1902773	GTPase_activator_complex	cellular_component
GO:1902774	late_endosome_to_lysosome_transport	biological_process
GO:1902775	mitochondrial_large_ribosomal_subunit_assembly	biological_process
GO:1902776	6-sulfoquinovose(1-)_metabolic_process	biological_process
GO:1902777	6-sulfoquinovose(1-)_catabolic_process	biological_process
GO:1902778	response_to_alkane	biological_process
GO:1902779	cellular_response_to_alkane	biological_process
GO:1902780	response_to_nonane	biological_process
GO:1902781	cellular_response_to_nonane	biological_process
GO:1902782	response_to_decane	biological_process
GO:1902783	cellular_response_to_decane	biological_process
GO:1902784	response_to_undecane	biological_process
GO:1902785	cellular_response_to_undecane	biological_process
GO:1902786	response_to_dodecane	biological_process
GO:1902787	cellular_response_to_dodecane	biological_process
GO:1902788	response_to_isooctane	biological_process
GO:1902789	cellular_response_to_isooctane	biological_process
GO:1902790	undecan-2-one_metabolic_process	biological_process
GO:1902791	undecan-2-one_biosynthetic_process	biological_process
GO:1902792	pyrroline-5-carboxylate_reductase_complex	cellular_component
GO:1902793	glutamate_decarboxylase_complex	cellular_component
GO:1902794	heterochromatin_island_assembly	biological_process
GO:1902795	heterochromatin_domain_assembly	biological_process
GO:1902796	regulation_of_snoRNA_processing	biological_process
GO:1902797	negative_regulation_of_snoRNA_processing	biological_process
GO:1902798	positive_regulation_of_snoRNA_processing	biological_process
GO:1902799	regulation_of_phosphodiesterase_I_activity	biological_process
GO:1902800	positive_regulation_of_phosphodiesterase_I_activity	biological_process
GO:1902801	regulation_of_heterochromatin_island_assembly	biological_process
GO:1902802	regulation_of_heterochromatin_domain_assembly	biological_process
GO:1902803	regulation_of_synaptic_vesicle_transport	biological_process
GO:1902804	negative_regulation_of_synaptic_vesicle_transport	biological_process
GO:1902805	positive_regulation_of_synaptic_vesicle_transport	biological_process
GO:1902806	regulation_of_cell_cycle_G1/S_phase_transition	biological_process
GO:1902807	negative_regulation_of_cell_cycle_G1/S_phase_transition	biological_process
GO:1902808	positive_regulation_of_cell_cycle_G1/S_phase_transition	biological_process
GO:1902809	regulation_of_skeletal_muscle_fiber_differentiation	biological_process
GO:1902810	negative_regulation_of_skeletal_muscle_fiber_differentiation	biological_process
GO:1902811	positive_regulation_of_skeletal_muscle_fiber_differentiation	biological_process
GO:1902812	regulation_of_BMP_signaling_pathway_involved_in_determination_of_lateral_mesoderm_left/right_asymmetry	biological_process
GO:1902813	negative_regulation_of_BMP_signaling_pathway_involved_in_determination_of_lateral_mesoderm_left/right_asymmetry	biological_process
GO:1902814	positive_regulation_of_BMP_signaling_pathway_involved_in_determination_of_lateral_mesoderm_left/right_asymmetry	biological_process
GO:1902815	N-N-diacetylchitobiose_import	biological_process
GO:1902816	regulation_of_protein_localization_to_microtubule	biological_process
GO:1902817	negative_regulation_of_protein_localization_to_microtubule	biological_process
GO:1902818	ethyl_acetate_metabolic_process	biological_process
GO:1902819	ethyl_acetate_biosynthetic_process	biological_process
GO:1902820	1-undecene_metabolic_process	biological_process
GO:1902821	1-undecene_biosynthetic_process	biological_process
GO:1902822	regulation_of_late_endosome_to_lysosome_transport	biological_process
GO:1902823	negative_regulation_of_late_endosome_to_lysosome_transport	biological_process
GO:1902824	positive_regulation_of_late_endosome_to_lysosome_transport	biological_process
GO:1902829	regulation_of_spinal_cord_association_neuron_differentiation	biological_process
GO:1902830	negative_regulation_of_spinal_cord_association_neuron_differentiation	biological_process
GO:1902831	positive_regulation_of_spinal_cord_association_neuron_differentiation	biological_process
GO:1902832	negative_regulation_of_cell_proliferation_in_dorsal_spinal_cord	biological_process
GO:1902833	positive_regulation_of_cell_proliferation_in_dorsal_spinal_cord	biological_process
GO:1902834	regulation_of_proline_import_across_plasma_membrane	biological_process
GO:1902835	negative_regulation_of_proline_import_across_plasma_membrane	biological_process
GO:1902836	positive_regulation_of_proline_import_across_plasma_membrane	biological_process
GO:1902838	regulation_of_nuclear_migration_along_microtubule	biological_process
GO:1902839	negative_regulation_of_nuclear_migration_along_microtubule	biological_process
GO:1902840	positive_regulation_of_nuclear_migration_along_microtubule	biological_process
GO:1902841	regulation_of_netrin-activated_signaling_pathway	biological_process
GO:1902842	negative_regulation_of_netrin-activated_signaling_pathway	biological_process
GO:1902843	positive_regulation_of_netrin-activated_signaling_pathway	biological_process
GO:1902844	positive_regulation_of_spinal_cord_association_neuron_differentiation_by_negative_regulation_of_canonical_Wnt_signaling_pathway	biological_process
GO:1902845	negative_regulation_of_mitotic_spindle_elongation	biological_process
GO:1902846	positive_regulation_of_mitotic_spindle_elongation	biological_process
GO:1902847	regulation_of_neuronal_signal_transduction	biological_process
GO:1902848	negative_regulation_of_neuronal_signal_transduction	biological_process
GO:1902849	positive_regulation_of_neuronal_signal_transduction	biological_process
GO:1902850	microtubule_cytoskeleton_organization_involved_in_mitosis	biological_process
GO:1902852	regulation_of_nuclear_migration_during_mitotic_telophase	biological_process
GO:1902853	negative_regulation_of_nuclear_migration_during_mitotic_telophase	biological_process
GO:1902854	positive_regulation_of_nuclear_migration_during_mitotic_telophase	biological_process
GO:1902855	regulation_of_non-motile_cilium_assembly	biological_process
GO:1902856	negative_regulation_of_non-motile_cilium_assembly	biological_process
GO:1902857	positive_regulation_of_non-motile_cilium_assembly	biological_process
GO:1902858	propionyl-CoA_metabolic_process	biological_process
GO:1902859	propionyl-CoA_catabolic_process	biological_process
GO:1902860	propionyl-CoA_biosynthetic_process	biological_process
GO:1902862	obsolete_glycerol_catabolic_process_to_glycerone_phosphate	biological_process
GO:1902863	regulation_of_embryonic_camera-type_eye_development	biological_process
GO:1902864	negative_regulation_of_embryonic_camera-type_eye_development	biological_process
GO:1902865	positive_regulation_of_embryonic_camera-type_eye_development	biological_process
GO:1902866	regulation_of_retina_development_in_camera-type_eye	biological_process
GO:1902867	negative_regulation_of_retina_development_in_camera-type_eye	biological_process
GO:1902868	positive_regulation_of_retina_development_in_camera-type_eye	biological_process
GO:1902869	regulation_of_amacrine_cell_differentiation	biological_process
GO:1902870	negative_regulation_of_amacrine_cell_differentiation	biological_process
GO:1902871	positive_regulation_of_amacrine_cell_differentiation	biological_process
GO:1902872	regulation_of_horizontal_cell_localization	biological_process
GO:1902873	negative_regulation_of_horizontal_cell_localization	biological_process
GO:1902874	positive_regulation_of_horizontal_cell_localization	biological_process
GO:1902875	regulation_of_embryonic_pattern_specification	biological_process
GO:1902876	negative_regulation_of_embryonic_pattern_specification	biological_process
GO:1902877	positive_regulation_of_embryonic_pattern_specification	biological_process
GO:1902878	obsolete_regulation_of_BMP_signaling_pathway_involved_in_spinal_cord_association_neuron_specification	biological_process
GO:1902879	obsolete_negative_regulation_of_BMP_signaling_pathway_involved_in_spinal_cord_association_neuron_specification	biological_process
GO:1902880	obsolete_positive_regulation_of_BMP_signaling_pathway_involved_in_spinal_cord_association_neuron_specification	biological_process
GO:1902882	regulation_of_response_to_oxidative_stress	biological_process
GO:1902883	negative_regulation_of_response_to_oxidative_stress	biological_process
GO:1902884	positive_regulation_of_response_to_oxidative_stress	biological_process
GO:1902885	regulation_of_proteasome-activating_ATPase_activity	biological_process
GO:1902886	negative_regulation_of_proteasome-activating_ATPase_activity	biological_process
GO:1902887	positive_regulation_of_proteasome-activating_ATPase_activity	biological_process
GO:1902888	protein_localization_to_astral_microtubule	biological_process
GO:1902889	protein_localization_to_spindle_microtubule	biological_process
GO:1902890	regulation_of_root_hair_elongation	biological_process
GO:1902891	negative_regulation_of_root_hair_elongation	biological_process
GO:1902892	positive_regulation_of_root_hair_elongation	biological_process
GO:1902893	regulation_of_pri-miRNA_transcription_by_RNA_polymerase_II	biological_process
GO:1902894	negative_regulation_of_pri-miRNA_transcription_by_RNA_polymerase_II	biological_process
GO:1902895	positive_regulation_of_pri-miRNA_transcription_by_RNA_polymerase_II	biological_process
GO:1902896	terminal_web_assembly	biological_process
GO:1902897	regulation_of_postsynaptic_density_protein_95_clustering	biological_process
GO:1902898	fatty_acid_methyl_ester_metabolic_process	biological_process
GO:1902899	fatty_acid_methyl_ester_biosynthetic_process	biological_process
GO:1902900	gut_granule_assembly	biological_process
GO:1902901	positive_regulation_of_transcription_from_RNA_polymerase_II_promoter_involved_in_stress_response_to_cadmium_ion	biological_process
GO:1902902	negative_regulation_of_autophagosome_assembly	biological_process
GO:1902903	regulation_of_supramolecular_fiber_organization	biological_process
GO:1902904	negative_regulation_of_supramolecular_fiber_organization	biological_process
GO:1902905	positive_regulation_of_supramolecular_fiber_organization	biological_process
GO:1902906	proteasome_storage_granule_assembly	biological_process
GO:1902907	proteasome_storage_granule_disassembly	biological_process
GO:1902908	regulation_of_melanosome_transport	biological_process
GO:1902909	negative_regulation_of_melanosome_transport	biological_process
GO:1902910	positive_regulation_of_melanosome_transport	biological_process
GO:1902911	protein_kinase_complex	cellular_component
GO:1902912	pyruvate_kinase_complex	cellular_component
GO:1902913	positive_regulation_of_neuroepithelial_cell_differentiation	biological_process
GO:1902914	regulation_of_protein_polyubiquitination	biological_process
GO:1902915	negative_regulation_of_protein_polyubiquitination	biological_process
GO:1902916	positive_regulation_of_protein_polyubiquitination	biological_process
GO:1902917	positive_regulation_of_mating_projection_assembly	biological_process
GO:1902918	poly(5-hydroxyvalerate)_metabolic_process	biological_process
GO:1902919	poly(5-hydroxyvalerate)_biosynthetic_process	biological_process
GO:1902920	poly(hydroxyvalerate)_metabolic_process	biological_process
GO:1902921	poly(hydroxyvalerate)_biosynthetic_process	biological_process
GO:1902922	poly(3-hydroxyvalerate)_metabolic_process	biological_process
GO:1902923	poly(3-hydroxyvalerate)_biosynthetic_process	biological_process
GO:1902924	poly(hydroxyalkanoate)_biosynthetic_process_from_glucose	biological_process
GO:1902925	poly(hydroxyalkanoate)_biosynthetic_process_from_fatty_acid	biological_process
GO:1902926	inulin_metabolic_process	biological_process
GO:1902927	inulin_catabolic_process	biological_process
GO:1902928	inulin_biosynthetic_process	biological_process
GO:1902929	plasma_membrane_of_growing_cell_tip	cellular_component
GO:1902930	regulation_of_alcohol_biosynthetic_process	biological_process
GO:1902931	negative_regulation_of_alcohol_biosynthetic_process	biological_process
GO:1902932	positive_regulation_of_alcohol_biosynthetic_process	biological_process
GO:1902933	isopentenol_metabolic_process	biological_process
GO:1902934	isopentenol_biosynthetic_process	biological_process
GO:1902935	protein_localization_to_septin_ring	biological_process
GO:1902936	phosphatidylinositol_bisphosphate_binding	molecular_function
GO:1902937	inward_rectifier_potassium_channel_complex	cellular_component
GO:1902938	regulation_of_intracellular_calcium_activated_chloride_channel_activity	biological_process
GO:1902939	negative_regulation_of_intracellular_calcium_activated_chloride_channel_activity	biological_process
GO:1902940	positive_regulation_of_intracellular_calcium_activated_chloride_channel_activity	biological_process
GO:1902941	regulation_of_voltage-gated_chloride_channel_activity	biological_process
GO:1902942	negative_regulation_of_voltage-gated_chloride_channel_activity	biological_process
GO:1902943	positive_regulation_of_voltage-gated_chloride_channel_activity	biological_process
GO:1902944	aspartic-type_endopeptidase_activity_involved_in_amyloid_precursor_protein_catabolic_process	molecular_function
GO:1902945	metalloendopeptidase_activity_involved_in_amyloid_precursor_protein_catabolic_process	molecular_function
GO:1902946	protein_localization_to_early_endosome	biological_process
GO:1902947	regulation_of_tau-protein_kinase_activity	biological_process
GO:1902948	negative_regulation_of_tau-protein_kinase_activity	biological_process
GO:1902949	positive_regulation_of_tau-protein_kinase_activity	biological_process
GO:1902950	regulation_of_dendritic_spine_maintenance	biological_process
GO:1902951	negative_regulation_of_dendritic_spine_maintenance	biological_process
GO:1902952	positive_regulation_of_dendritic_spine_maintenance	biological_process
GO:1902953	positive_regulation_of_ER_to_Golgi_vesicle-mediated_transport	biological_process
GO:1902954	regulation_of_early_endosome_to_recycling_endosome_transport	biological_process
GO:1902955	positive_regulation_of_early_endosome_to_recycling_endosome_transport	biological_process
GO:1902956	regulation_of_mitochondrial_electron_transport-_NADH_to_ubiquinone	biological_process
GO:1902957	negative_regulation_of_mitochondrial_electron_transport-_NADH_to_ubiquinone	biological_process
GO:1902958	positive_regulation_of_mitochondrial_electron_transport-_NADH_to_ubiquinone	biological_process
GO:1902959	regulation_of_aspartic-type_endopeptidase_activity_involved_in_amyloid_precursor_protein_catabolic_process	biological_process
GO:1902960	negative_regulation_of_aspartic-type_endopeptidase_activity_involved_in_amyloid_precursor_protein_catabolic_process	biological_process
GO:1902961	positive_regulation_of_aspartic-type_endopeptidase_activity_involved_in_amyloid_precursor_protein_catabolic_process	biological_process
GO:1902962	regulation_of_metalloendopeptidase_activity_involved_in_amyloid_precursor_protein_catabolic_process	biological_process
GO:1902963	negative_regulation_of_metalloendopeptidase_activity_involved_in_amyloid_precursor_protein_catabolic_process	biological_process
GO:1902964	positive_regulation_of_metalloendopeptidase_activity_involved_in_amyloid_precursor_protein_catabolic_process	biological_process
GO:1902965	regulation_of_protein_localization_to_early_endosome	biological_process
GO:1902966	positive_regulation_of_protein_localization_to_early_endosome	biological_process
GO:1902967	protein_localization_to_mitotic_spindle_midzone	biological_process
GO:1902969	mitotic_DNA_replication	biological_process
GO:1902970	premeiotic_DNA_replication_DNA_duplex_unwinding	biological_process
GO:1902971	mitotic_DNA_replication_DNA_duplex_unwinding	biological_process
GO:1902972	premeiotic_DNA_replication_DNA_ligation	biological_process
GO:1902973	mitotic_DNA_replication_DNA_ligation	biological_process
GO:1902974	meiotic_DNA_replication_initiation	biological_process
GO:1902975	mitotic_DNA_replication_initiation	biological_process
GO:1902976	premeiotic_DNA_replication_preinitiation_complex_assembly	biological_process
GO:1902977	mitotic_DNA_replication_preinitiation_complex_assembly	biological_process
GO:1902978	premeiotic_DNA_replication_termination	biological_process
GO:1902979	mitotic_DNA_replication_termination	biological_process
GO:1902980	synthesis_of_RNA_primer_involved_in_premeiotic_DNA_replication	biological_process
GO:1902981	synthesis_of_RNA_primer_involved_in_mitotic_DNA_replication	biological_process
GO:1902982	DNA_strand_elongation_involved_in_premeiotic_DNA_replication	biological_process
GO:1902983	DNA_strand_elongation_involved_in_mitotic_DNA_replication	biological_process
GO:1902984	pre-replicative_complex_assembly_involved_in_premeiotic_DNA_replication	biological_process
GO:1902985	mitotic_pre-replicative_complex_assembly	biological_process
GO:1902986	regulation_of_lysine_biosynthetic_process_via_aminoadipic_acid	biological_process
GO:1902987	negative_regulation_of_lysine_biosynthetic_process_via_aminoadipic_acid	biological_process
GO:1902988	neurofibrillary_tangle_assembly	biological_process
GO:1902989	meiotic_telomere_maintenance_via_semi-conservative_replication	biological_process
GO:1902990	mitotic_telomere_maintenance_via_semi-conservative_replication	biological_process
GO:1902991	regulation_of_amyloid_precursor_protein_catabolic_process	biological_process
GO:1902992	negative_regulation_of_amyloid_precursor_protein_catabolic_process	biological_process
GO:1902993	positive_regulation_of_amyloid_precursor_protein_catabolic_process	biological_process
GO:1902994	regulation_of_phospholipid_efflux	biological_process
GO:1902995	positive_regulation_of_phospholipid_efflux	biological_process
GO:1902996	regulation_of_neurofibrillary_tangle_assembly	biological_process
GO:1902997	negative_regulation_of_neurofibrillary_tangle_assembly	biological_process
GO:1902998	positive_regulation_of_neurofibrillary_tangle_assembly	biological_process
GO:1902999	negative_regulation_of_phospholipid_efflux	biological_process
GO:1903000	regulation_of_lipid_transport_across_blood-brain_barrier	biological_process
GO:1903001	negative_regulation_of_lipid_transport_across_blood-brain_barrier	biological_process
GO:1903002	positive_regulation_of_lipid_transport_across_blood-brain_barrier	biological_process
GO:1903003	positive_regulation_of_protein_deubiquitination	biological_process
GO:1903004	regulation_of_protein_K63-linked_deubiquitination	biological_process
GO:1903005	negative_regulation_of_protein_K63-linked_deubiquitination	biological_process
GO:1903006	positive_regulation_of_protein_K63-linked_deubiquitination	biological_process
GO:1903007	positive_regulation_of_Lys63-specific_deubiquitinase_activity	biological_process
GO:1903008	organelle_disassembly	biological_process
GO:1903009	proteasome_complex_disassembly	biological_process
GO:1903010	regulation_of_bone_development	biological_process
GO:1903011	negative_regulation_of_bone_development	biological_process
GO:1903012	positive_regulation_of_bone_development	biological_process
GO:1903013	response_to_differentiation-inducing_factor_1	biological_process
GO:1903014	cellular_response_to_differentiation-inducing_factor_1	biological_process
GO:1903015	regulation_of_exo-alpha-sialidase_activity	biological_process
GO:1903016	negative_regulation_of_exo-alpha-sialidase_activity	biological_process
GO:1903017	positive_regulation_of_exo-alpha-sialidase_activity	biological_process
GO:1903018	regulation_of_glycoprotein_metabolic_process	biological_process
GO:1903019	negative_regulation_of_glycoprotein_metabolic_process	biological_process
GO:1903020	positive_regulation_of_glycoprotein_metabolic_process	biological_process
GO:1903021	regulation_of_phosphodiesterase_activity-_acting_on_3-phosphoglycolate-terminated_DNA_strands	biological_process
GO:1903022	positive_regulation_of_phosphodiesterase_activity-_acting_on_3-phosphoglycolate-terminated_DNA_strands	biological_process
GO:1903023	regulation_of_ascospore-type_prospore_membrane_formation	biological_process
GO:1903024	positive_regulation_of_ascospore-type_prospore_membrane_formation	biological_process
GO:1903025	regulation_of_RNA_polymerase_II_regulatory_region_sequence-specific_DNA_binding	biological_process
GO:1903026	negative_regulation_of_RNA_polymerase_II_regulatory_region_sequence-specific_DNA_binding	biological_process
GO:1903027	regulation_of_opsonization	biological_process
GO:1903028	positive_regulation_of_opsonization	biological_process
GO:1903031	regulation_of_microtubule_plus-end_binding	biological_process
GO:1903032	negative_regulation_of_microtubule_plus-end_binding	biological_process
GO:1903033	positive_regulation_of_microtubule_plus-end_binding	biological_process
GO:1903034	regulation_of_response_to_wounding	biological_process
GO:1903035	negative_regulation_of_response_to_wounding	biological_process
GO:1903036	positive_regulation_of_response_to_wounding	biological_process
GO:1903037	regulation_of_leukocyte_cell-cell_adhesion	biological_process
GO:1903038	negative_regulation_of_leukocyte_cell-cell_adhesion	biological_process
GO:1903039	positive_regulation_of_leukocyte_cell-cell_adhesion	biological_process
GO:1903040	exon-exon_junction_complex_assembly	biological_process
GO:1903041	regulation_of_chondrocyte_hypertrophy	biological_process
GO:1903042	negative_regulation_of_chondrocyte_hypertrophy	biological_process
GO:1903043	positive_regulation_of_chondrocyte_hypertrophy	biological_process
GO:1903044	protein_localization_to_membrane_raft	biological_process
GO:1903045	neural_crest_cell_migration_involved_in_sympathetic_nervous_system_development	biological_process
GO:1903046	meiotic_cell_cycle_process	biological_process
GO:1903047	mitotic_cell_cycle_process	biological_process
GO:1903048	regulation_of_acetylcholine-gated_cation_channel_activity	biological_process
GO:1903049	negative_regulation_of_acetylcholine-gated_cation_channel_activity	biological_process
GO:1903050	regulation_of_proteolysis_involved_in_cellular_protein_catabolic_process	biological_process
GO:1903051	negative_regulation_of_proteolysis_involved_in_cellular_protein_catabolic_process	biological_process
GO:1903052	positive_regulation_of_proteolysis_involved_in_cellular_protein_catabolic_process	biological_process
GO:1903053	regulation_of_extracellular_matrix_organization	biological_process
GO:1903054	negative_regulation_of_extracellular_matrix_organization	biological_process
GO:1903055	positive_regulation_of_extracellular_matrix_organization	biological_process
GO:1903056	regulation_of_melanosome_organization	biological_process
GO:1903057	negative_regulation_of_melanosome_organization	biological_process
GO:1903058	positive_regulation_of_melanosome_organization	biological_process
GO:1903059	regulation_of_protein_lipidation	biological_process
GO:1903060	negative_regulation_of_protein_lipidation	biological_process
GO:1903061	positive_regulation_of_protein_lipidation	biological_process
GO:1903062	regulation_of_reverse_cholesterol_transport	biological_process
GO:1903063	negative_regulation_of_reverse_cholesterol_transport	biological_process
GO:1903064	positive_regulation_of_reverse_cholesterol_transport	biological_process
GO:1903065	obsolete_protein_localization_to_cell_tip_involved_in_positive_regulation_of_establishment_of_cell_polarity_regulating_cell_shape	biological_process
GO:1903066	regulation_of_protein_localization_to_cell_tip	biological_process
GO:1903067	negative_regulation_of_protein_localization_to_cell_tip	biological_process
GO:1903068	positive_regulation_of_protein_localization_to_cell_tip	biological_process
GO:1903069	regulation_of_ER-associated_ubiquitin-dependent_protein_catabolic_process	biological_process
GO:1903070	negative_regulation_of_ER-associated_ubiquitin-dependent_protein_catabolic_process	biological_process
GO:1903071	positive_regulation_of_ER-associated_ubiquitin-dependent_protein_catabolic_process	biological_process
GO:1903072	regulation_of_death-inducing_signaling_complex_assembly	biological_process
GO:1903073	negative_regulation_of_death-inducing_signaling_complex_assembly	biological_process
GO:1903074	TRAIL_death-inducing_signaling_complex_assembly	biological_process
GO:1903075	pyridoxine_import_across_plasma_membrane	biological_process
GO:1903076	regulation_of_protein_localization_to_plasma_membrane	biological_process
GO:1903077	negative_regulation_of_protein_localization_to_plasma_membrane	biological_process
GO:1903078	positive_regulation_of_protein_localization_to_plasma_membrane	biological_process
GO:1903079	obsolete_negative_regulation_of_protein_localization_to_cell_tip_involved_in_positive_regulation_of_establishment_of_cell_polarity_regulating_cell_shape	biological_process
GO:1903080	regulation_of_C-C_chemokine_receptor_CCR7_signaling_pathway	biological_process
GO:1903081	negative_regulation_of_C-C_chemokine_receptor_CCR7_signaling_pathway	biological_process
GO:1903082	positive_regulation_of_C-C_chemokine_receptor_CCR7_signaling_pathway	biological_process
GO:1903083	protein_localization_to_condensed_chromosome	biological_process
GO:1903084	protein_localization_to_condensed_nuclear_chromosome	biological_process
GO:1903085	regulation_of_sinapate_ester_biosynthetic_process	biological_process
GO:1903086	negative_regulation_of_sinapate_ester_biosynthetic_process	biological_process
GO:1903087	mitotic_spindle_pole_body_duplication	biological_process
GO:1903088	5-amino-1-ribofuranosylimidazole-4-carboxamide_transmembrane_transport	biological_process
GO:1903089	5-amino-1-ribofuranosylimidazole-4-carboxamide_transmembrane_transporter_activity	molecular_function
GO:1903090	pyridoxal_transmembrane_transport	biological_process
GO:1903091	pyridoxamine_transmembrane_transport	biological_process
GO:1903092	pyridoxine_transmembrane_transport	biological_process
GO:1903093	regulation_of_protein_K48-linked_deubiquitination	biological_process
GO:1903094	negative_regulation_of_protein_K48-linked_deubiquitination	biological_process
GO:1903095	ribonuclease_III_complex	cellular_component
GO:1903096	protein_localization_to_meiotic_spindle_midzone	biological_process
GO:1903097	regulation_of_CENP-A_containing_nucleosome_assembly	biological_process
GO:1903098	negative_regulation_of_CENP-A_containing_nucleosome_assembly	biological_process
GO:1903099	positive_regulation_of_CENP-A_containing_nucleosome_assembly	biological_process
GO:1903100	1-phosphatidyl-1D-myo-inositol_3-5-bisphosphate_metabolic_process	biological_process
GO:1903101	1-phosphatidyl-1D-myo-inositol_3-5-bisphosphate_catabolic_process	biological_process
GO:1903102	1-phosphatidyl-1D-myo-inositol_3-5-bisphosphate_biosynthetic_process	biological_process
GO:1903103	potassium:proton_antiporter_complex	cellular_component
GO:1903104	regulation_of_insulin_receptor_signaling_pathway_involved_in_determination_of_adult_lifespan	biological_process
GO:1903105	negative_regulation_of_insulin_receptor_signaling_pathway_involved_in_determination_of_adult_lifespan	biological_process
GO:1903106	positive_regulation_of_insulin_receptor_signaling_pathway_involved_in_determination_of_adult_lifespan	biological_process
GO:1903107	insulin_receptor_signaling_pathway_involved_in_dauer_larval_development	biological_process
GO:1903108	regulation_of_mitochondrial_transcription	biological_process
GO:1903109	positive_regulation_of_mitochondrial_transcription	biological_process
GO:1903110	regulation_of_single-strand_break_repair_via_homologous_recombination	biological_process
GO:1903111	negative_regulation_of_single-strand_break_repair_via_homologous_recombination	biological_process
GO:1903112	positive_regulation_of_single-strand_break_repair_via_homologous_recombination	biological_process
GO:1903113	copper_ion_transmembrane_transporter_complex	cellular_component
GO:1903114	silver_ion_transmembrane_transporter_complex	cellular_component
GO:1903115	regulation_of_actin_filament-based_movement	biological_process
GO:1903116	positive_regulation_of_actin_filament-based_movement	biological_process
GO:1903117	regulation_of_actin_filament_organization_involved_in_cytokinetic_actomyosin_contractile_ring_assembly	biological_process
GO:1903118	urate_homeostasis	biological_process
GO:1903119	protein_localization_to_actin_cytoskeleton	biological_process
GO:1903120	protein_localization_to_actin_filament_bundle	biological_process
GO:1903121	regulation_of_TRAIL-activated_apoptotic_signaling_pathway	biological_process
GO:1903122	negative_regulation_of_TRAIL-activated_apoptotic_signaling_pathway	biological_process
GO:1903123	regulation_of_thioredoxin_peroxidase_activity	biological_process
GO:1903124	negative_regulation_of_thioredoxin_peroxidase_activity	biological_process
GO:1903125	negative_regulation_of_thioredoxin_peroxidase_activity_by_peptidyl-threonine_phosphorylation	biological_process
GO:1903126	negative_regulation_of_centriole-centriole_cohesion	biological_process
GO:1903127	positive_regulation_of_centriole-centriole_cohesion	biological_process
GO:1903131	mononuclear_cell_differentiation	biological_process
GO:1903132	regulation_of_tube_lumen_cavitation	biological_process
GO:1903133	negative_regulation_of_tube_lumen_cavitation	biological_process
GO:1903134	trehalose_catabolic_process_involved_in_cellular_response_to_stress	biological_process
GO:1903135	cupric_ion_binding	molecular_function
GO:1903136	cuprous_ion_binding	molecular_function
GO:1903137	regulation_of_MAPK_cascade_involved_in_cell_wall_organization_or_biogenesis	biological_process
GO:1903138	negative_regulation_of_MAPK_cascade_involved_in_cell_wall_organization_or_biogenesis	biological_process
GO:1903139	positive_regulation_of_MAPK_cascade_involved_in_cell_wall_organization_or_biogenesis	biological_process
GO:1903140	regulation_of_establishment_of_endothelial_barrier	biological_process
GO:1903141	negative_regulation_of_establishment_of_endothelial_barrier	biological_process
GO:1903142	positive_regulation_of_establishment_of_endothelial_barrier	biological_process
GO:1903143	adrenomedullin_receptor_complex	cellular_component
GO:1903144	actomyosin_contractile_ring_actin_filament	cellular_component
GO:1903145	actin_filament_of_cell_cortex_of_cell_tip	cellular_component
GO:1903146	regulation_of_autophagy_of_mitochondrion	biological_process
GO:1903147	negative_regulation_of_autophagy_of_mitochondrion	biological_process
GO:1903148	obsolete_uracil_transmembrane_transporter_activity_involved_in_uracil_import_into_cell	molecular_function
GO:1903149	obsolete_adenine_transmembrane_transporter_activity_involved_in_adenine_import_into_cell	molecular_function
GO:1903150	obsolete_calcium_ion_transmembrane_transporter_activity_involved_in_calcium_ion_import_into_cell	molecular_function
GO:1903151	obsolete_carbohydrate_transmembrane_transporter_activity_involved_in_carbohydrate_import_into_cell	molecular_function
GO:1903152	obsolete_copper_ion_transmembrane_transporter_activity_involved_in_copper_ion_import_into_cell	molecular_function
GO:1903153	obsolete_ferrous_iron_transmembrane_transporter_activity_involved_in_ferrous_iron_import_into_cell	molecular_function
GO:1903154	obsolete_glucose_transmembrane_transporter_activity_involved_in_glucose_import_into_cell	molecular_function
GO:1903155	obsolete_glutathione_transmembrane_transporter_activity_involved_in_glutathione_import_into_cell	molecular_function
GO:1903156	obsolete_guanine_transmembrane_transporter_activity_involved_in_guanine_import_into_cell	molecular_function
GO:1903157	obsolete_iron_ion_transmembrane_transporter_activity_involved_in_iron_ion_import_into_cell	molecular_function
GO:1903158	obsolete_L-glutamate_transmembrane_transporter_activity_involved_in_L-glutamate_import_into_cell	molecular_function
